user_id,Channel,TotalTransactionAmount,Tx_Count,DaysSinceLastTrans,reseller_id,superdealer_id,Product_ServiceProvider,Product_Type,Product_Category
424,2.0,150,3,254,0.0,741.0,9mobile,Data,Telco
448,1.0,50,1,254,0.0,741.0,9mobile,Airtime,Telco
707,1.0,2500,2,254,553.0,501.0,9mobile,Airtime,Telco
479,2.0,100,2,254,0.0,501.0,,,
479,1.0,150,3,254,0.0,501.0,9mobile,Airtime,Telco
479,1.0,50,1,254,0.0,501.0,9mobile,Airtime,Telco
479,1.0,50,1,254,0.0,501.0,9mobile,Airtime,Telco
555,1.0,700,2,255,0.0,18.0,Airtel,Airtime,Telco
555,1.0,2400,6,255,0.0,18.0,MTN,Airtime,Telco
701,1.0,1800,3,255,0.0,501.0,Airtel,Airtime,Telco
700,6.0,10400,1,257,0.0,417.0,DSTV,Pay TV,Cable TV
550,1.0,600,4,258,0.0,18.0,9mobile,Airtime,Telco
701,1.0,1700,2,258,0.0,501.0,9mobile,Airtime,Telco
672,1.0,2050,26,259,0.0,741.0,MTN,Airtime,Telco
701,1.0,1100,6,259,0.0,501.0,Glo,Airtime,Telco
672,1.0,1550,2,259,0.0,741.0,Airtel,Airtime,Telco
549,1.0,5201,11,260,0.0,18.0,MTN,Airtime,Telco
672,2.0,100,1,260,0.0,741.0,MTN,Data,Telco
700,6.0,1600,2,261,0.0,417.0,GOTV,Pay TV,Cable TV
481,1.0,50,1,261,0.0,501.0,Airtel,Airtime,Telco
481,2.0,100,1,261,0.0,501.0,MTN,Data,Telco
481,1.0,20,1,261,0.0,501.0,MTN,Airtime,Telco
481,1.0,10,1,261,0.0,501.0,Glo,Airtime,Telco
481,1.0,70,2,261,0.0,501.0,9mobile,Airtime,Telco
550,1.0,300,2,264,0.0,18.0,Glo,Airtime,Telco
549,1.0,1850,4,268,0.0,18.0,Airtel,Airtime,Telco
566,2.0,100,1,269,0.0,447.0,Glo,Airtime,Telco
566,1.0,100,1,269,0.0,447.0,9mobile,Airtime,Telco
566,1.0,200,1,269,0.0,447.0,Glo,Airtime,Telco
566,1.0,100,1,269,0.0,447.0,MTN,Airtime,Telco
424,1.0,1463,49,269,0.0,741.0,Airtel,Airtime,Telco
56,1.0,3100,2,270,0.0,501.0,Glo,Airtime,Telco
56,1.0,350,4,271,0.0,501.0,MTN,Airtime,Telco
56,1.0,650,3,271,0.0,501.0,9mobile,Airtime,Telco
555,1.0,1200,3,271,0.0,18.0,MTN,Airtime,Telco
550,1.0,1000,1,271,0.0,18.0,MTN,Airtime,Telco
448,1.0,87,11,272,0.0,741.0,MTN,Airtime,Telco
555,2.0,1500,1,272,0.0,18.0,Airtel,Data,Telco
549,1.0,1900,3,272,0.0,18.0,MTN,Airtime,Telco
424,8.0,41000,41,272,0.0,741.0,Eko Electric,Prepaid,Electricity
549,2.0,200,1,272,0.0,18.0,MTN,Data,Telco
553,8.0,35000,3,272,0.0,501.0,Eko Electric,Prepaid,Electricity
550,8.0,10000,5,273,0.0,18.0,Eko Electric,Prepaid,Electricity
503,8.0,67000,12,273,0.0,18.0,Eko Electric,Prepaid,Electricity
549,8.0,108000,9,273,0.0,18.0,Eko Electric,Postpaid,Electricity
553,2.0,300,1,273,0.0,501.0,Airtel,Data,Telco
554,1.0,100,1,274,0.0,18.0,MTN,Airtime,Telco
554,8.0,19900,4,274,0.0,18.0,Eko Electric,Prepaid,Electricity
549,8.0,126000,21,275,0.0,18.0,Eko Electric,Prepaid,Electricity
518,8.0,2000,2,275,0.0,501.0,Eko Electric,Postpaid,Electricity
553,1.0,200,1,275,0.0,501.0,MTN,Airtime,Telco
424,8.0,9000,9,275,0.0,741.0,Eko Electric,Postpaid,Electricity
553,8.0,65000,6,276,0.0,501.0,Eko Electric,Postpaid,Electricity
503,8.0,12400,2,279,0.0,18.0,Ikeja Electric,Prepaid,Electricity
549,1.0,500,1,279,0.0,18.0,9mobile,Airtime,Telco
518,8.0,2000,2,279,0.0,501.0,Eko Electric,Prepaid,Electricity
424,1.0,50,1,281,0.0,741.0,Glo,Airtime,Telco
424,1.0,200,4,281,0.0,741.0,Glo,Airtime,Telco
424,1.0,1625,70,282,0.0,741.0,MTN,Airtime,Telco
550,2.0,500,1,282,0.0,18.0,,,
424,8.0,1411,8,282,0.0,741.0,Ikeja Electric,Postpaid,Electricity
424,8.0,3425,23,282,0.0,741.0,Ikeja Electric,Prepaid,Electricity
424,2.0,150,2,283,0.0,741.0,Glo,Airtime,Telco
424,1.0,1150,11,283,0.0,741.0,9mobile,Airtime,Telco
503,8.0,3000,1,285,0.0,18.0,Eko Electric,Postpaid,Electricity
502,8.0,200,1,286,0.0,501.0,Ikeja Electric,Prepaid,Electricity
56,8.0,10000,1,287,0.0,501.0,Ikeja Electric,Prepaid,Electricity
56,1.0,2000,2,287,0.0,501.0,Glo,Airtime,Telco
502,1.0,200,4,288,0.0,501.0,9mobile,Airtime,Telco
504,8.0,1000,1,288,0.0,18.0,Eko Electric,Prepaid,Electricity
424,2.0,1150,9,288,0.0,741.0,,,
424,1.0,81,5,289,0.0,741.0,Glo,Airtime,Telco
502,1.0,50,1,289,0.0,501.0,MTN,Airtime,Telco
502,2.0,50,1,289,0.0,501.0,Airtel,Data,Telco
56,8.0,50000,2,289,0.0,501.0,Eko Electric,Prepaid,Electricity
502,1.0,100,1,289,0.0,501.0,Airtel,Airtime,Telco
462,1.0,1000,1,291,0.0,56.0,MTN,Airtime,Telco
464,6.0,46740,19,294,0.0,501.0,GOTV,Pay TV,Cable TV
462,2.0,2000,1,294,0.0,56.0,9mobile,Data,Telco
424,6.0,19200,24,295,0.0,741.0,GOTV,Pay TV,Cable TV
56,1.0,500,1,295,0.0,501.0,MTN,Airtime,Telco
464,6.0,2565,1,296,0.0,501.0,DSTV,Pay TV,Cable TV
448,1.0,250,3,296,0.0,741.0,MTN,Airtime,Telco
432,1.0,200,3,297,0.0,430.0,Airtel,Airtime,Telco
462,1.0,1000,1,297,0.0,56.0,Airtel,Airtime,Telco
448,2.0,100,1,298,0.0,741.0,MTN,Data,Telco
462,1.0,2000,1,299,0.0,56.0,9mobile,Airtime,Telco
432,2.0,50,1,300,0.0,430.0,9mobile,Data,Telco
432,2.0,25,1,300,0.0,430.0,Glo,Data,Telco
432,2.0,100,2,300,0.0,430.0,Airtel,Data,Telco
432,8.0,1000,5,300,0.0,430.0,Ikeja Electric,Prepaid,Electricity
424,8.0,600,5,301,0.0,741.0,Ibadan Electric,Prepaid,Electricity
432,2.0,200,2,301,0.0,430.0,MTN,Data,Telco
56,8.0,30000,1,302,0.0,501.0,Ikeja Electric,Postpaid,Electricity
452,1.0,10,5,303,0.0,741.0,MTN,Airtime,Telco
56,8.0,13640,1,304,0.0,501.0,Eko Electric,Postpaid,Electricity
419,8.0,88000,16,309,0.0,417.0,Eko Electric,Prepaid,Electricity
424,1.0,100,1,311,0.0,741.0,Airtel,Airtime,Telco
432,8.0,5000,4,313,0.0,430.0,Eko Electric,Prepaid,Electricity
432,2.0,150,2,316,0.0,430.0,,,
432,1.0,100,2,316,0.0,430.0,9mobile,Airtime,Telco
432,1.0,100,2,316,0.0,430.0,Glo,Airtime,Telco
432,1.0,100,2,316,0.0,430.0,Airtel,Airtime,Telco
424,2.0,100,1,316,0.0,741.0,Glo,Data,Telco
432,2.0,200,2,320,0.0,430.0,MTN,Data,Telco
432,2.0,50,1,320,0.0,430.0,9mobile,Data,Telco
424,2.0,600,6,321,0.0,741.0,MTN,Data,Telco
432,1.0,50,1,321,0.0,430.0,MTN,Airtime,Telco
422,8.0,10000,1,326,0.0,18.0,Eko Electric,Prepaid,Electricity
419,8.0,175500,7,327,0.0,417.0,Eko Electric,Postpaid,Electricity
290,2.0,150,3,373,0.0,501.0,Airtel,Data,Telco
290,2.0,100,1,374,0.0,501.0,Glo,Data,Telco
290,2.0,100,1,374,0.0,501.0,MTN,Data,Telco
290,1.0,1,1,374,0.0,501.0,MTN,Airtime,Telco
290,1.0,1,1,374,0.0,501.0,9mobile,Airtime,Telco
290,1.0,61,3,374,0.0,501.0,Airtel,Airtime,Telco
290,1.0,1,1,374,0.0,501.0,Glo,Airtime,Telco
290,1.0,2,2,374,0.0,501.0,,,
6,1.0,200,1,735,0.0,501.0,,,
2422,1.0,200,2,55,0.0,501.0,Airtel,Airtime,Telco
37,1.0,42017,216,527,0.0,0.0,,,
2339,8.0,37900,32,33,1130.0,18.0,Jos Electric,Prepaid,Electricity
2339,1.0,200,1,73,1130.0,18.0,MTN,Airtime,Telco
2593,1.0,200,1,62,0.0,501.0,Glo,Airtime,Telco
19,3.0,303,6,604,0.0,0.0,,,
19,2.0,100,1,605,0.0,0.0,MTN,Data,Telco
19,1.0,300,3,605,0.0,0.0,,,
2498,1.0,2300,3,31,0.0,501.0,Glo,Airtime,Telco
2498,1.0,8000,2,47,0.0,501.0,MTN,Airtime,Telco
2553,1.0,400,2,61,1802.0,447.0,MTN,Airtime,Telco
2553,1.0,500,1,68,1802.0,447.0,Glo,Airtime,Telco
2553,1.0,200,1,69,1802.0,447.0,9mobile,Airtime,Telco
2526,1.0,950,6,46,0.0,447.0,MTN,Airtime,Telco
2372,1.0,1939,10,54,1130.0,18.0,Glo,Airtime,Telco
2372,1.0,2200,3,65,1130.0,18.0,MTN,Airtime,Telco
2532,1.0,75,1,59,0.0,447.0,Airtel,Airtime,Telco
2499,1.0,3000,9,30,0.0,2494.0,Airtel,Airtime,Telco
2499,1.0,900,5,30,0.0,2494.0,9mobile,Airtime,Telco
2499,1.0,1850,13,33,0.0,2494.0,Glo,Airtime,Telco
2499,1.0,3150,16,34,0.0,2494.0,MTN,Airtime,Telco
2499,6.0,5240,2,35,0.0,2494.0,GOTV,Pay TV,Cable TV
2499,6.0,900,1,35,0.0,2494.0,Startimes,Pay TV,Cable TV
2499,1.0,100,1,37,0.0,2494.0,Glo,Airtime,Telco
2499,8.0,20000,4,40,0.0,2494.0,Ibadan Electric,Prepaid,Electricity
2499,1.0,150,3,76,0.0,2494.0,,,
2596,1.0,2200,2,37,0.0,501.0,MTN,Airtime,Telco
2596,2.0,700,2,43,0.0,501.0,Airtel,Data,Telco
2596,1.0,1500,2,52,0.0,501.0,Airtel,Airtime,Telco
384,1.0,7000,4,226,0.0,384.0,Glo,Airtime,Telco
384,1.0,2000,1,241,0.0,384.0,9mobile,Airtime,Telco
384,1.0,12000,6,241,0.0,384.0,MTN,Airtime,Telco
384,6.0,2460,1,248,0.0,384.0,GOTV,Pay TV,Cable TV
384,6.0,4615,1,250,0.0,384.0,DSTV,Pay TV,Cable TV
2564,1.0,70,2,66,0.0,501.0,MTN,Airtime,Telco
466,1.0,1000,1,282,0.0,466.0,MTN,Airtime,Telco
2379,8.0,148000,86,30,0.0,18.0,Jos Electric,Prepaid,Electricity
2375,2.0,1000,1,101,0.0,501.0,MTN,Data,Telco
2375,1.0,200,1,103,0.0,501.0,Airtel,Airtime,Telco
2375,1.0,150,1,104,0.0,501.0,MTN,Airtime,Telco
1108,1.0,100,1,122,0.0,0.0,Airtel,Airtime,Telco
1108,1.0,200,2,122,0.0,0.0,MTN,Airtime,Telco
2620,1.0,6800,9,30,0.0,501.0,Glo,Airtime,Telco
2620,1.0,1200,7,31,0.0,501.0,Airtel,Airtime,Telco
2620,1.0,2300,9,35,0.0,501.0,MTN,Airtime,Telco
2620,2.0,500,1,41,0.0,501.0,Glo,Data,Telco
2620,1.0,100,1,44,0.0,501.0,Glo,Airtime,Telco
2620,2.0,100,1,44,0.0,501.0,,,
2620,1.0,500,1,45,0.0,501.0,Glo,Airtime,Telco
2620,2.0,100,1,54,0.0,501.0,MTN,Data,Telco
2620,2.0,500,1,55,0.0,501.0,Glo,Data,Telco
2567,1.0,55,1,57,0.0,447.0,Airtel,Airtime,Telco
417,1.0,101300,30,30,0.0,417.0,9mobile,Airtime,Telco
417,1.0,76000,54,35,0.0,417.0,MTN,Airtime,Telco
417,1.0,55500,28,35,0.0,417.0,Airtel,Airtime,Telco
417,1.0,12000,7,37,0.0,417.0,Glo,Airtime,Telco
2612,2.0,700,2,44,0.0,501.0,Airtel,Data,Telco
2612,1.0,900,3,44,0.0,501.0,MTN,Airtime,Telco
2612,2.0,200,2,45,0.0,501.0,,,
2612,1.0,200,2,49,0.0,501.0,Airtel,Airtime,Telco
2612,1.0,500,1,49,0.0,501.0,9mobile,Airtime,Telco
2612,2.0,500,1,54,0.0,501.0,MTN,Data,Telco
417,1.0,40000,28,105,0.0,417.0,Airtel,Airtime,Telco
417,1.0,21900,9,128,0.0,417.0,9mobile,Airtime,Telco
417,1.0,13500,8,134,0.0,417.0,Airtel,Airtime,Telco
417,1.0,4000,4,141,0.0,417.0,MTN,Airtime,Telco
417,1.0,2500,1,146,0.0,417.0,Glo,Airtime,Telco
417,2.0,1000,1,148,0.0,417.0,Glo,Data,Telco
417,1.0,4000,3,258,0.0,417.0,9mobile,Airtime,Telco
417,8.0,899000,14,292,0.0,417.0,Eko Electric,Prepaid,Electricity
417,8.0,14000,5,328,0.0,417.0,Eko Electric,Postpaid,Electricity
417,8.0,12000,3,345,0.0,417.0,,,
2559,1.0,4000,17,32,0.0,501.0,MTN,Airtime,Telco
2559,1.0,3500,11,32,0.0,501.0,Airtel,Airtime,Telco
2559,1.0,700,2,66,0.0,501.0,Glo,Airtime,Telco
783,6.0,44700,1,176,0.0,0.0,DSTV,Pay TV,Cable TV
783,6.0,3600,1,179,0.0,0.0,GOTV,Pay TV,Cable TV
783,8.0,13000,1,183,0.0,0.0,Ikeja Electric,Postpaid,Electricity
183,1.0,514800,155,30,0.0,0.0,MTN,Airtime,Telco
183,2.0,193000,40,36,0.0,0.0,MTN,Data,Telco
183,2.0,275000,55,37,0.0,0.0,Airtel,Data,Telco
2579,1.0,2575,15,42,0.0,447.0,MTN,Airtime,Telco
2579,1.0,4350,12,42,0.0,447.0,Airtel,Airtime,Telco
2579,1.0,900,5,42,0.0,447.0,9mobile,Airtime,Telco
183,1.0,9101,7,44,0.0,0.0,Glo,Airtime,Telco
183,2.0,5000,1,71,0.0,0.0,9mobile,Data,Telco
183,2.0,45100,10,71,0.0,0.0,Glo,Airtime,Telco
183,1.0,54000,12,71,0.0,0.0,Airtel,Airtime,Telco
183,1.0,49500,7,97,0.0,0.0,9mobile,Airtime,Telco
183,2.0,147500,34,122,0.0,0.0,MTN,Data,Telco
183,1.0,30000,3,129,0.0,0.0,9mobile,Airtime,Telco
183,1.0,2500,1,129,0.0,0.0,Glo,Airtime,Telco
183,1.0,20000,3,135,0.0,0.0,Airtel,Airtime,Telco
183,2.0,5000,1,167,0.0,0.0,Glo,Airtime,Telco
183,8.0,155000,4,175,0.0,0.0,Eko Electric,Prepaid,Electricity
183,6.0,250800,12,175,0.0,0.0,DSTV,Pay TV,Cable TV
183,1.0,234300,50,188,0.0,0.0,MTN,Airtime,Telco
183,1.0,20000,5,195,0.0,0.0,Glo,Airtime,Telco
183,1.0,20000,3,195,0.0,0.0,Airtel,Airtime,Telco
183,2.0,5000,1,283,0.0,0.0,,,
183,1.0,5000,1,283,0.0,0.0,Glo,Airtime,Telco
2500,1.0,5400,28,30,0.0,2494.0,MTN,Airtime,Telco
2500,1.0,2700,11,30,0.0,2494.0,Glo,Airtime,Telco
2500,1.0,8350,30,31,0.0,2494.0,Airtel,Airtime,Telco
2500,2.0,500,1,33,0.0,2494.0,Glo,Data,Telco
2500,1.0,600,2,40,0.0,2494.0,9mobile,Airtime,Telco
2571,1.0,20400,15,42,0.0,447.0,Airtel,Airtime,Telco
2500,1.0,100,1,43,0.0,2494.0,Glo,Airtime,Telco
2500,1.0,200,2,45,0.0,2494.0,Glo,Airtime,Telco
2500,2.0,3500,3,48,0.0,2494.0,Airtel,Data,Telco
2500,2.0,500,1,49,0.0,2494.0,MTN,Data,Telco
2571,1.0,500,1,53,0.0,447.0,Glo,Airtime,Telco
2571,1.0,4500,3,53,0.0,447.0,9mobile,Airtime,Telco
2571,1.0,9000,6,53,0.0,447.0,MTN,Airtime,Telco
2662,1.0,700,1,30,1802.0,447.0,Airtel,Airtime,Telco
2662,1.0,400,1,47,1802.0,447.0,MTN,Airtime,Telco
2679,2.0,1400,3,30,464.0,501.0,MTN,Data,Telco
2536,1.0,9200,48,31,0.0,447.0,MTN,Airtime,Telco
2536,1.0,100,1,31,0.0,447.0,9mobile,Airtime,Telco
2679,2.0,200,2,32,464.0,501.0,Glo,Data,Telco
2536,1.0,4000,6,33,0.0,447.0,Glo,Airtime,Telco
2679,1.0,400,3,33,464.0,501.0,MTN,Airtime,Telco
2536,1.0,7000,33,35,0.0,447.0,Airtel,Airtime,Telco
2679,1.0,200,2,35,464.0,501.0,Glo,Airtime,Telco
2679,1.0,600,2,38,464.0,501.0,Airtel,Airtime,Telco
2536,2.0,1000,1,42,0.0,447.0,Glo,Data,Telco
2536,2.0,300,2,42,0.0,447.0,Airtel,Data,Telco
2536,1.0,3000,1,43,0.0,447.0,Glo,Airtime,Telco
2515,1.0,70,1,56,0.0,447.0,MTN,Airtime,Telco
32,1.0,1100,1,132,0.0,0.0,MTN,Airtime,Telco
32,1.0,6700,1,142,0.0,0.0,MTN,Airtime,Telco
32,1.0,8269280,1385,443,0.0,0.0,,,
44,1.0,77350,18,31,0.0,0.0,Airtel,Airtime,Telco
710,1.0,450,6,34,0.0,0.0,MTN,Airtime,Telco
710,1.0,150,3,35,0.0,0.0,9mobile,Airtime,Telco
710,1.0,400,7,35,0.0,0.0,Glo,Airtime,Telco
44,1.0,81000,24,36,0.0,0.0,Glo,Airtime,Telco
44,1.0,113000,25,38,0.0,0.0,9mobile,Airtime,Telco
710,1.0,50,1,38,0.0,0.0,MTN,Airtime,Telco
710,1.0,100,2,38,0.0,0.0,MTN,Airtime,Telco
710,2.0,100,1,41,0.0,0.0,MTN,Data,Telco
44,1.0,522700,145,43,0.0,0.0,MTN,Airtime,Telco
710,2.0,50,1,45,0.0,0.0,,,
710,2.0,50,1,45,0.0,0.0,,,
710,1.0,100,2,56,0.0,0.0,9mobile,Airtime,Telco
710,1.0,350,4,56,0.0,0.0,9mobile,Airtime,Telco
710,8.0,200,1,62,0.0,0.0,Jos Electric,Prepaid,Electricity
710,8.0,400,2,63,0.0,0.0,Ibadan Electric,Prepaid,Electricity
710,6.0,4350,1,71,0.0,0.0,DSTV,Pay TV,Cable TV
44,1.0,12000,3,79,0.0,0.0,,,
44,1.0,137050,31,121,0.0,0.0,Airtel,Airtime,Telco
44,1.0,17000,6,132,0.0,0.0,MTN,Airtime,Telco
44,1.0,110000,33,134,0.0,0.0,9mobile,Airtime,Telco
44,1.0,43000,11,137,0.0,0.0,Glo,Airtime,Telco
44,1.0,15000,3,160,0.0,0.0,Airtel,Airtime,Telco
44,2.0,11000,11,168,0.0,0.0,MTN,Data,Telco
44,2.0,14500,2,170,0.0,0.0,,,
44,2.0,6000,3,170,0.0,0.0,Airtel,Data,Telco
710,8.0,5,1,183,0.0,0.0,Ikeja Electric,Prepaid,Electricity
710,10.0,100,1,195,0.0,0.0,Jamb,E-facility,Education
710,1.0,50,1,195,0.0,0.0,Airtel,Airtime,Telco
44,1.0,116000,28,197,0.0,0.0,9mobile,Airtime,Telco
710,1.0,350,6,213,0.0,0.0,Airtel,Airtime,Telco
710,1.0,100,1,249,0.0,0.0,Airtel,Airtime,Telco
710,2.0,200,2,255,0.0,0.0,MTN,Data,Telco
44,1.0,82060,26,451,0.0,0.0,,,
2342,2.0,4000,2,37,0.0,501.0,Airtel,Data,Telco
2342,2.0,2100,2,37,0.0,501.0,,,
2342,2.0,2000,2,37,0.0,501.0,9mobile,Data,Telco
2572,1.0,775,6,37,0.0,447.0,Airtel,Airtime,Telco
2572,1.0,550,2,38,0.0,447.0,Glo,Airtime,Telco
2572,1.0,2550,17,39,0.0,447.0,MTN,Airtime,Telco
2572,1.0,100,1,54,0.0,447.0,9mobile,Airtime,Telco
2342,2.0,100,1,59,0.0,501.0,MTN,Data,Telco
2342,1.0,500,4,59,0.0,501.0,Airtel,Airtime,Telco
2342,1.0,1500,1,61,0.0,501.0,Glo,Airtime,Telco
2342,1.0,200,1,76,0.0,501.0,MTN,Airtime,Telco
2725,1.0,200,1,30,1802.0,447.0,MTN,Airtime,Telco
2551,1.0,14040,23,36,1802.0,447.0,Airtel,Airtime,Telco
2551,1.0,1550,2,39,1802.0,447.0,Glo,Airtime,Telco
2551,2.0,2500,3,43,1802.0,447.0,Airtel,Data,Telco
2551,2.0,6500,4,45,1802.0,447.0,,,
2551,2.0,500,1,47,1802.0,447.0,,,
2551,1.0,4200,10,50,1802.0,447.0,MTN,Airtime,Telco
2551,1.0,3900,5,64,1802.0,447.0,9mobile,Airtime,Telco
2660,1.0,8650,34,41,1802.0,447.0,MTN,Airtime,Telco
2660,1.0,200,2,42,1802.0,447.0,Glo,Airtime,Telco
2660,1.0,2400,5,42,1802.0,447.0,Airtel,Airtime,Telco
2660,1.0,200,1,44,1802.0,447.0,Glo,Airtime,Telco
2660,1.0,500,2,45,1802.0,447.0,9mobile,Airtime,Telco
2660,1.0,200,1,45,1802.0,447.0,Glo,Airtime,Telco
2504,1.0,100,1,73,0.0,447.0,MTN,Airtime,Telco
2368,1.0,400,2,93,0.0,447.0,MTN,Airtime,Telco
18,1.0,3458,27,35,0.0,18.0,MTN,Airtime,Telco
1272,1.0,100,1,100,0.0,0.0,Glo,Airtime,Telco
1272,1.0,650,7,100,0.0,0.0,MTN,Airtime,Telco
1272,1.0,120,3,101,0.0,0.0,9mobile,Airtime,Telco
1272,1.0,60,1,101,0.0,0.0,Airtel,Airtime,Telco
1272,1.0,50,1,126,0.0,0.0,Airtel,Airtime,Telco
1272,1.0,500,4,128,0.0,0.0,9mobile,Airtime,Telco
1272,1.0,1300,3,133,0.0,0.0,Glo,Airtime,Telco
1272,1.0,100,1,134,0.0,0.0,Airtel,Airtime,Telco
18,6.0,9230,2,193,0.0,18.0,DSTV,Pay TV,Cable TV
18,1.0,600,3,194,0.0,18.0,Airtel,Airtime,Telco
18,2.0,500,3,194,0.0,18.0,,,
18,1.0,200,1,197,0.0,18.0,Airtel,Airtime,Telco
18,1.0,1900,7,197,0.0,18.0,MTN,Airtime,Telco
18,1.0,800,7,199,0.0,18.0,9mobile,Airtime,Telco
18,1.0,1100,8,207,0.0,18.0,,,
18,8.0,8000,8,208,0.0,18.0,Eko Electric,Prepaid,Electricity
18,2.0,1000,10,211,0.0,18.0,MTN,Data,Telco
18,2.0,1500,1,215,0.0,18.0,9mobile,Data,Telco
18,8.0,400,2,328,0.0,18.0,Ikeja Electric,Prepaid,Electricity
18,1.0,200,1,330,0.0,18.0,Airtel,Airtime,Telco
18,8.0,1000,1,346,0.0,18.0,,,
18,2.0,50,1,363,0.0,18.0,Airtel,Data,Telco
2555,1.0,1000,1,49,1802.0,447.0,Airtel,Airtime,Telco
2516,1.0,200,1,72,0.0,447.0,MTN,Airtime,Telco
2615,1.0,900,1,48,1802.0,447.0,MTN,Airtime,Telco
2684,2.0,1000,1,39,464.0,501.0,MTN,Data,Telco
2684,1.0,200,1,40,464.0,501.0,MTN,Airtime,Telco
2545,1.0,100,1,55,0.0,501.0,Airtel,Airtime,Telco
2669,2.0,200,1,34,2557.0,501.0,MTN,Data,Telco
2669,1.0,1000,1,36,2557.0,501.0,MTN,Airtime,Telco
2669,1.0,500,1,36,2557.0,501.0,Airtel,Airtime,Telco
2669,8.0,34700,16,36,2557.0,501.0,Ibadan Electric,Prepaid,Electricity
2624,1.0,6000,4,33,0.0,501.0,MTN,Airtime,Telco
2624,1.0,500,1,34,0.0,501.0,Airtel,Airtime,Telco
2419,1.0,14345,84,34,1130.0,18.0,MTN,Airtime,Telco
2419,1.0,2550,16,36,1130.0,18.0,Airtel,Airtime,Telco
2419,1.0,2900,9,37,1130.0,18.0,9mobile,Airtime,Telco
2419,8.0,54300,42,38,1130.0,18.0,Jos Electric,Prepaid,Electricity
2503,1.0,1850,14,56,0.0,447.0,Glo,Airtime,Telco
2503,2.0,300,3,57,0.0,447.0,Glo,Data,Telco
2503,1.0,1500,3,63,0.0,447.0,MTN,Airtime,Telco
2419,1.0,300,3,64,1130.0,18.0,Glo,Airtime,Telco
2503,2.0,50,1,64,0.0,447.0,Airtel,Data,Telco
2503,1.0,200,2,69,0.0,447.0,Airtel,Airtime,Telco
2531,1.0,100,1,73,0.0,447.0,MTN,Airtime,Telco
2419,2.0,500,1,82,1130.0,18.0,MTN,Data,Telco
501,1.0,50,1,260,0.0,501.0,MTN,Airtime,Telco
501,8.0,2000,1,281,0.0,501.0,Eko Electric,Prepaid,Electricity
2367,1.0,400,1,73,0.0,447.0,MTN,Airtime,Telco
2610,2.0,4000,2,38,0.0,501.0,MTN,Data,Telco
2610,2.0,1000,1,38,0.0,501.0,Airtel,Data,Telco
172,1.0,539533,636,30,0.0,172.0,Airtel,Airtime,Telco
172,1.0,1427055,1401,30,0.0,172.0,MTN,Airtime,Telco
172,1.0,158410,228,30,0.0,172.0,Glo,Airtime,Telco
172,2.0,577300,227,30,0.0,172.0,MTN,Data,Telco
172,1.0,147020,184,30,0.0,172.0,9mobile,Airtime,Telco
172,2.0,9650,14,30,0.0,172.0,Glo,Data,Telco
172,2.0,188400,108,30,0.0,172.0,,,
172,8.0,84400,42,33,0.0,172.0,Ibadan Electric,Prepaid,Electricity
172,2.0,106600,49,33,0.0,172.0,9mobile,Data,Telco
172,2.0,199900,138,34,0.0,172.0,Airtel,Data,Telco
172,1.0,1800,3,43,0.0,172.0,Glo,Airtime,Telco
172,2.0,60600,37,45,0.0,172.0,MTN,Data,Telco
172,2.0,54150,60,45,0.0,172.0,,,
172,1.0,27700,34,45,0.0,172.0,Glo,Airtime,Telco
172,2.0,87950,40,48,0.0,172.0,Glo,Data,Telco
172,8.0,2300,1,49,0.0,172.0,Ibadan Electric,Postpaid,Electricity
172,1.0,10900,22,49,0.0,172.0,,,
172,1.0,2000,1,101,0.0,172.0,MTN,Airtime,Telco
172,1.0,149830,230,102,0.0,172.0,Airtel,Airtime,Telco
172,1.0,4450,23,119,0.0,172.0,MTN,Airtime,Telco
172,1.0,18800,55,119,0.0,172.0,Airtel,Airtime,Telco
172,1.0,9200,11,124,0.0,172.0,9mobile,Airtime,Telco
172,2.0,600,3,127,0.0,172.0,9mobile,Data,Telco
172,1.0,6800,30,195,0.0,172.0,9mobile,Airtime,Telco
172,8.0,7000,4,290,0.0,172.0,Eko Electric,Prepaid,Electricity
172,8.0,1900,19,322,0.0,172.0,Ikeja Electric,Postpaid,Electricity
27,1.0,50,1,595,0.0,0.0,,,
27,3.0,200,7,596,0.0,0.0,,,
2609,1.0,300,2,30,0.0,501.0,Glo,Airtime,Telco
2609,1.0,1000,2,30,0.0,501.0,Airtel,Airtime,Telco
2609,1.0,500,1,30,0.0,501.0,MTN,Airtime,Telco
2549,1.0,22400,98,45,1802.0,447.0,MTN,Airtime,Telco
2549,1.0,17200,58,46,1802.0,447.0,Airtel,Airtime,Telco
2549,1.0,6200,30,46,1802.0,447.0,Glo,Airtime,Telco
2549,1.0,1700,11,48,1802.0,447.0,9mobile,Airtime,Telco
2530,1.0,70,1,65,0.0,447.0,MTN,Airtime,Telco
2627,2.0,800,2,36,0.0,501.0,MTN,Data,Telco
2627,1.0,700,3,39,0.0,501.0,MTN,Airtime,Telco
2578,1.0,50,1,56,0.0,447.0,MTN,Airtime,Telco
2578,1.0,50,1,56,0.0,447.0,Airtel,Airtime,Telco
2605,1.0,25,1,62,0.0,501.0,MTN,Airtime,Telco
16,1.0,70,3,653,0.0,0.0,,,
16,3.0,80,4,654,0.0,0.0,,,
2550,1.0,1400,8,38,1802.0,447.0,MTN,Airtime,Telco
